path,writer_id,sample_id,label,split
signatures/full_forg/forgeries_11_18.png,11,18,forgery,train
signatures/full_forg/forgeries_11_19.png,11,19,forgery,train
signatures/full_forg/forgeries_11_20.png,11,20,forgery,train
signatures/full_forg/forgeries_11_21.png,11,21,forgery,train
signatures/full_forg/forgeries_11_22.png,11,22,forgery,train
signatures/full_forg/forgeries_11_23.png,11,23,forgery,train
signatures/full_forg/forgeries_11_24.png,11,24,forgery,train
signatures/full_org/original_11_1.png,11,1,genuine,train
signatures/full_org/original_11_2.png,11,2,genuine,train
signatures/full_org/original_11_3.png,11,3,genuine,train
signatures/full_org/original_11_4.png,11,4,genuine,train
signatures/full_org/original_11_5.png,11,5,genuine,train
signatures/full_org/original_11_6.png,11,6,genuine,train
signatures/full_org/original_11_7.png,11,7,genuine,train
signatures/full_org/original_11_8.png,11,8,genuine,train
signatures/full_org/original_11_9.png,11,9,genuine,train
signatures/full_org/original_11_10.png,11,10,genuine,train
signatures/full_org/original_11_11.png,11,11,genuine,train
signatures/full_org/original_11_12.png,11,12,genuine,train
signatures/full_org/original_11_13.png,11,13,genuine,train
signatures/full_org/original_11_14.png,11,14,genuine,train
signatures/full_org/original_11_15.png,11,15,genuine,train
signatures/full_org/original_11_16.png,11,16,genuine,train
signatures/full_org/original_11_17.png,11,17,genuine,train
signatures/full_org/original_11_18.png,11,18,genuine,train
signatures/full_org/original_11_19.png,11,19,genuine,train
signatures/full_org/original_11_20.png,11,20,genuine,train
signatures/full_org/original_11_21.png,11,21,genuine,train
signatures/full_org/original_11_22.png,11,22,genuine,train
signatures/full_org/original_11_23.png,11,23,genuine,train
signatures/full_org/original_11_24.png,11,24,genuine,train
signatures/full_forg/forgeries_12_1.png,12,1,forgery,train
signatures/full_forg/forgeries_12_2.png,12,2,forgery,train
signatures/full_forg/forgeries_12_3.png,12,3,forgery,train
signatures/full_forg/forgeries_12_4.png,12,4,forgery,train
signatures/full_forg/forgeries_12_5.png,12,5,forgery,train
signatures/full_forg/forgeries_12_6.png,12,6,forgery,train
signatures/full_forg/forgeries_12_7.png,12,7,forgery,train
signatures/full_forg/forgeries_12_8.png,12,8,forgery,train
signatures/full_forg/forgeries_12_9.png,12,9,forgery,train
signatures/full_forg/forgeries_12_10.png,12,10,forgery,train
signatures/full_forg/forgeries_12_11.png,12,11,forgery,train
signatures/full_forg/forgeries_12_12.png,12,12,forgery,train
signatures/full_forg/forgeries_12_13.png,12,13,forgery,train
signatures/full_forg/forgeries_12_14.png,12,14,forgery,train
signatures/full_forg/forgeries_12_15.png,12,15,forgery,train
signatures/full_forg/forgeries_12_16.png,12,16,forgery,train
signatures/full_forg/forgeries_12_17.png,12,17,forgery,train
signatures/full_forg/forgeries_12_18.png,12,18,forgery,train
signatures/full_forg/forgeries_12_19.png,12,19,forgery,train
signatures/full_forg/forgeries_12_20.png,12,20,forgery,train
signatures/full_forg/forgeries_12_21.png,12,21,forgery,train
signatures/full_forg/forgeries_12_22.png,12,22,forgery,train
signatures/full_forg/forgeries_12_23.png,12,23,forgery,train
signatures/full_forg/forgeries_12_24.png,12,24,forgery,train
signatures/full_org/original_12_1.png,12,1,genuine,train
signatures/full_org/original_12_2.png,12,2,genuine,train
signatures/full_org/original_12_3.png,12,3,genuine,train
signatures/full_org/original_12_4.png,12,4,genuine,train
signatures/full_org/original_12_5.png,12,5,genuine,train
signatures/full_org/original_12_6.png,12,6,genuine,train
signatures/full_org/original_12_7.png,12,7,genuine,train
signatures/full_org/original_12_8.png,12,8,genuine,train
signatures/full_org/original_12_9.png,12,9,genuine,train
signatures/full_org/original_12_10.png,12,10,genuine,train
signatures/full_org/original_12_11.png,12,11,genuine,train
signatures/full_org/original_12_12.png,12,12,genuine,train
signatures/full_org/original_12_13.png,12,13,genuine,train
signatures/full_org/original_12_14.png,12,14,genuine,train
signatures/full_org/original_12_15.png,12,15,genuine,train
signatures/full_org/original_12_16.png,12,16,genuine,train
signatures/full_org/original_12_17.png,12,17,genuine,train
signatures/full_org/original_12_18.png,12,18,genuine,train
signatures/full_org/original_12_19.png,12,19,genuine,train
signatures/full_org/original_12_20.png,12,20,genuine,train
signatures/full_org/original_12_21.png,12,21,genuine,train
signatures/full_org/original_12_22.png,12,22,genuine,train
signatures/full_org/original_12_23.png,12,23,genuine,train
signatures/full_org/original_12_24.png,12,24,genuine,train
signatures/full_forg/forgeries_13_1.png,13,1,forgery,train
signatures/full_forg/forgeries_13_2.png,13,2,forgery,train
signatures/full_forg/forgeries_13_3.png,13,3,forgery,train
signatures/full_forg/forgeries_13_4.png,13,4,forgery,train
signatures/full_forg/forgeries_13_5.png,13,5,forgery,train
signatures/full_forg/forgeries_13_6.png,13,6,forgery,train
signatures/full_forg/forgeries_13_7.png,13,7,forgery,train
signatures/full_forg/forgeries_13_8.png,13,8,forgery,train
signatures/full_forg/forgeries_13_9.png,13,9,forgery,train
signatures/full_forg/forgeries_13_10.png,13,10,forgery,train
signatures/full_forg/forgeries_13_11.png,13,11,forgery,train
signatures/full_forg/forgeries_13_12.png,13,12,forgery,train
signatures/full_forg/forgeries_13_13.png,13,13,forgery,train
signatures/full_forg/forgeries_13_14.png,13,14,forgery,train
signatures/full_forg/forgeries_13_15.png,13,15,forgery,train
signatures/full_forg/forgeries_13_16.png,13,16,forgery,train
signatures/full_forg/forgeries_13_17.png,13,17,forgery,train
signatures/full_forg/forgeries_13_18.png,13,18,forgery,train
signatures/full_forg/forgeries_13_19.png,13,19,forgery,train
signatures/full_forg/forgeries_13_20.png,13,20,forgery,train
signatures/full_forg/forgeries_13_21.png,13,21,forgery,train
signatures/full_forg/forgeries_13_22.png,13,22,forgery,train
signatures/full_forg/forgeries_13_23.png,13,23,forgery,train
signatures/full_forg/forgeries_13_24.png,13,24,forgery,train
signatures/full_org/original_13_1.png,13,1,genuine,train
signatures/full_org/original_13_2.png,13,2,genuine,train
signatures/full_org/original_13_3.png,13,3,genuine,train
signatures/full_org/original_13_4.png,13,4,genuine,train
signatures/full_org/original_13_5.png,13,5,genuine,train
signatures/full_org/original_13_6.png,13,6,genuine,train
signatures/full_org/original_13_7.png,13,7,genuine,train
signatures/full_org/original_13_8.png,13,8,genuine,train
signatures/full_org/original_13_9.png,13,9,genuine,train
signatures/full_org/original_13_10.png,13,10,genuine,train
signatures/full_org/original_13_11.png,13,11,genuine,train
signatures/full_org/original_13_12.png,13,12,genuine,train
signatures/full_org/original_13_13.png,13,13,genuine,train
signatures/full_org/original_13_14.png,13,14,genuine,train
signatures/full_org/original_13_15.png,13,15,genuine,train
signatures/full_org/original_13_16.png,13,16,genuine,train
signatures/full_org/original_13_17.png,13,17,genuine,train
signatures/full_org/original_13_18.png,13,18,genuine,train
signatures/full_org/original_13_19.png,13,19,genuine,train
signatures/full_org/original_13_20.png,13,20,genuine,train
signatures/full_org/original_13_21.png,13,21,genuine,train
signatures/full_org/original_13_22.png,13,22,genuine,train
signatures/full_org/original_13_23.png,13,23,genuine,train
signatures/full_org/original_13_24.png,13,24,genuine,train
signatures/full_forg/forgeries_14_1.png,14,1,forgery,val
signatures/full_forg/forgeries_14_2.png,14,2,forgery,val
signatures/full_forg/forgeries_14_3.png,14,3,forgery,val
signatures/full_forg/forgeries_14_4.png,14,4,forgery,val
signatures/full_forg/forgeries_14_5.png,14,5,forgery,val
signatures/full_forg/forgeries_14_6.png,14,6,forgery,val
signatures/full_forg/forgeries_14_7.png,14,7,forgery,val
signatures/full_forg/forgeries_14_8.png,14,8,forgery,val
signatures/full_forg/forgeries_14_9.png,14,9,forgery,val
signatures/full_forg/forgeries_14_10.png,14,10,forgery,val
signatures/full_forg/forgeries_14_11.png,14,11,forgery,val
signatures/full_forg/forgeries_14_12.png,14,12,forgery,val
signatures/full_forg/forgeries_14_13.png,14,13,forgery,val
signatures/full_forg/forgeries_14_14.png,14,14,forgery,val
signatures/full_forg/forgeries_14_15.png,14,15,forgery,val
signatures/full_forg/forgeries_14_16.png,14,16,forgery,val
signatures/full_forg/forgeries_14_17.png,14,17,forgery,val
signatures/full_forg/forgeries_14_18.png,14,18,forgery,val
signatures/full_forg/forgeries_14_19.png,14,19,forgery,val
signatures/full_forg/forgeries_14_20.png,14,20,forgery,val
signatures/full_forg/forgeries_14_21.png,14,21,forgery,val
signatures/full_forg/forgeries_14_22.png,14,22,forgery,val
signatures/full_forg/forgeries_14_23.png,14,23,forgery,val
signatures/full_forg/forgeries_14_24.png,14,24,forgery,val
signatures/full_org/original_14_1.png,14,1,genuine,val
signatures/full_org/original_14_2.png,14,2,genuine,val
signatures/full_org/original_14_3.png,14,3,genuine,val
signatures/full_org/original_14_4.png,14,4,genuine,val
signatures/full_org/original_14_5.png,14,5,genuine,val
signatures/full_org/original_14_6.png,14,6,genuine,val
signatures/full_org/original_14_7.png,14,7,genuine,val
signatures/full_org/original_14_8.png,14,8,genuine,val
signatures/full_org/original_14_9.png,14,9,genuine,val
signatures/full_org/original_14_10.png,14,10,genuine,val
signatures/full_org/original_14_11.png,14,11,genuine,val
signatures/full_org/original_14_12.png,14,12,genuine,val
signatures/full_org/original_14_13.png,14,13,genuine,val
signatures/full_org/original_14_14.png,14,14,genuine,val
signatures/full_org/original_14_15.png,14,15,genuine,val
signatures/full_org/original_14_16.png,14,16,genuine,val
signatures/full_org/original_14_17.png,14,17,genuine,val
signatures/full_org/original_14_18.png,14,18,genuine,val
signatures/full_org/original_14_19.png,14,19,genuine,val
signatures/full_org/original_14_20.png,14,20,genuine,val
signatures/full_org/original_14_21.png,14,21,genuine,val
signatures/full_org/original_14_22.png,14,22,genuine,val
signatures/full_org/original_14_23.png,14,23,genuine,val
signatures/full_org/original_14_24.png,14,24,genuine,val
signatures/full_forg/forgeries_15_1.png,15,1,forgery,test
signatures/full_forg/forgeries_15_2.png,15,2,forgery,test
signatures/full_forg/forgeries_15_3.png,15,3,forgery,test
signatures/full_forg/forgeries_15_4.png,15,4,forgery,test
signatures/full_forg/forgeries_15_5.png,15,5,forgery,test
signatures/full_forg/forgeries_15_6.png,15,6,forgery,test
signatures/full_forg/forgeries_15_7.png,15,7,forgery,test
signatures/full_forg/forgeries_15_8.png,15,8,forgery,test
signatures/full_forg/forgeries_15_9.png,15,9,forgery,test
signatures/full_forg/forgeries_15_10.png,15,10,forgery,test
signatures/full_forg/forgeries_15_11.png,15,11,forgery,test
signatures/full_forg/forgeries_15_12.png,15,12,forgery,test
signatures/full_forg/forgeries_15_13.png,15,13,forgery,test
signatures/full_forg/forgeries_15_14.png,15,14,forgery,test
signatures/full_forg/forgeries_15_15.png,15,15,forgery,test
signatures/full_forg/forgeries_15_16.png,15,16,forgery,test
signatures/full_forg/forgeries_15_17.png,15,17,forgery,test
signatures/full_forg/forgeries_15_18.png,15,18,forgery,test
signatures/full_forg/forgeries_15_19.png,15,19,forgery,test
signatures/full_forg/forgeries_15_20.png,15,20,forgery,test
signatures/full_forg/forgeries_15_21.png,15,21,forgery,test
signatures/full_forg/forgeries_15_22.png,15,22,forgery,test
signatures/full_forg/forgeries_15_23.png,15,23,forgery,test
signatures/full_forg/forgeries_15_24.png,15,24,forgery,test
signatures/full_org/original_15_1.png,15,1,genuine,test
signatures/full_org/original_15_2.png,15,2,genuine,test
signatures/full_org/original_15_3.png,15,3,genuine,test
signatures/full_org/original_15_4.png,15,4,genuine,test
signatures/full_org/original_15_5.png,15,5,genuine,test
signatures/full_org/original_15_6.png,15,6,genuine,test
signatures/full_org/original_15_7.png,15,7,genuine,test
signatures/full_org/original_15_8.png,15,8,genuine,test
signatures/full_org/original_15_9.png,15,9,genuine,test
signatures/full_org/original_15_10.png,15,10,genuine,test
signatures/full_org/original_15_11.png,15,11,genuine,test
signatures/full_org/original_15_12.png,15,12,genuine,test
signatures/full_org/original_15_13.png,15,13,genuine,test
signatures/full_org/original_15_14.png,15,14,genuine,test
signatures/full_org/original_15_15.png,15,15,genuine,test
signatures/full_org/original_15_16.png,15,16,genuine,test
signatures/full_org/original_15_17.png,15,17,genuine,test
signatures/full_org/original_15_18.png,15,18,genuine,test
signatures/full_org/original_15_19.png,15,19,genuine,test
signatures/full_org/original_15_20.png,15,20,genuine,test
signatures/full_org/original_15_21.png,15,21,genuine,test
signatures/full_org/original_15_22.png,15,22,genuine,test
signatures/full_org/original_15_23.png,15,23,genuine,test
signatures/full_org/original_15_24.png,15,24,genuine,test
signatures/full_forg/forgeries_16_1.png,16,1,forgery,test
signatures/full_forg/forgeries_16_2.png,16,2,forgery,test
signatures/full_forg/forgeries_16_3.png,16,3,forgery,test
signatures/full_forg/forgeries_16_4.png,16,4,forgery,test
signatures/full_forg/forgeries_16_5.png,16,5,forgery,test
signatures/full_forg/forgeries_16_6.png,16,6,forgery,test
signatures/full_forg/forgeries_16_7.png,16,7,forgery,test
signatures/full_forg/forgeries_16_8.png,16,8,forgery,test
signatures/full_forg/forgeries_16_9.png,16,9,forgery,test
signatures/full_forg/forgeries_16_10.png,16,10,forgery,test
signatures/full_forg/forgeries_16_11.png,16,11,forgery,test
signatures/full_forg/forgeries_16_12.png,16,12,forgery,test
signatures/full_forg/forgeries_16_13.png,16,13,forgery,test
signatures/full_forg/forgeries_16_14.png,16,14,forgery,test
signatures/full_forg/forgeries_16_15.png,16,15,forgery,test
signatures/full_forg/forgeries_16_16.png,16,16,forgery,test
signatures/full_forg/forgeries_16_17.png,16,17,forgery,test
signatures/full_forg/forgeries_16_18.png,16,18,forgery,test
signatures/full_forg/forgeries_16_19.png,16,19,forgery,test
signatures/full_forg/forgeries_16_20.png,16,20,forgery,test
signatures/full_forg/forgeries_16_21.png,16,21,forgery,test
signatures/full_forg/forgeries_16_22.png,16,22,forgery,test
signatures/full_forg/forgeries_16_23.png,16,23,forgery,test
signatures/full_forg/forgeries_16_24.png,16,24,forgery,test
signatures/full_org/original_16_1.png,16,1,genuine,test
signatures/full_org/original_16_2.png,16,2,genuine,test
signatures/full_org/original_16_3.png,16,3,genuine,test
signatures/full_org/original_16_4.png,16,4,genuine,test
signatures/full_org/original_16_5.png,16,5,genuine,test
signatures/full_org/original_16_6.png,16,6,genuine,test
signatures/full_org/original_16_7.png,16,7,genuine,test
signatures/full_org/original_16_8.png,16,8,genuine,test
signatures/full_org/original_16_9.png,16,9,genuine,test
signatures/full_org/original_16_10.png,16,10,genuine,test
signatures/full_org/original_16_11.png,16,11,genuine,test
signatures/full_org/original_16_12.png,16,12,genuine,test
signatures/full_org/original_16_13.png,16,13,genuine,test
signatures/full_org/original_16_14.png,16,14,genuine,test
signatures/full_org/original_16_15.png,16,15,genuine,test
signatures/full_org/original_16_16.png,16,16,genuine,test
signatures/full_org/original_16_17.png,16,17,genuine,test
signatures/full_org/original_16_18.png,16,18,genuine,test
signatures/full_org/original_16_19.png,16,19,genuine,test
signatures/full_org/original_16_20.png,16,20,genuine,test
signatures/full_org/original_16_21.png,16,21,genuine,test
signatures/full_org/original_16_22.png,16,22,genuine,test
signatures/full_org/original_16_23.png,16,23,genuine,test
signatures/full_org/original_16_24.png,16,24,genuine,test
signatures/full_forg/forgeries_17_1.png,17,1,forgery,train
signatures/full_forg/forgeries_17_2.png,17,2,forgery,train
signatures/full_forg/forgeries_17_3.png,17,3,forgery,train
signatures/full_forg/forgeries_17_4.png,17,4,forgery,train
signatures/full_forg/forgeries_17_5.png,17,5,forgery,train
signatures/full_forg/forgeries_17_6.png,17,6,forgery,train
signatures/full_forg/forgeries_17_7.png,17,7,forgery,train
signatures/full_forg/forgeries_17_8.png,17,8,forgery,train
signatures/full_forg/forgeries_17_9.png,17,9,forgery,train
signatures/full_forg/forgeries_17_10.png,17,10,forgery,train
signatures/full_forg/forgeries_17_11.png,17,11,forgery,train
signatures/full_forg/forgeries_17_12.png,17,12,forgery,train
signatures/full_forg/forgeries_17_13.png,17,13,forgery,train
signatures/full_forg/forgeries_17_14.png,17,14,forgery,train
signatures/full_forg/forgeries_17_15.png,17,15,forgery,train
signatures/full_forg/forgeries_17_16.png,17,16,forgery,train
signatures/full_forg/forgeries_17_17.png,17,17,forgery,train
signatures/full_forg/forgeries_17_18.png,17,18,forgery,train
signatures/full_forg/forgeries_17_19.png,17,19,forgery,train
signatures/full_forg/forgeries_17_20.png,17,20,forgery,train
signatures/full_forg/forgeries_17_21.png,17,21,forgery,train
signatures/full_forg/forgeries_17_22.png,17,22,forgery,train
signatures/full_forg/forgeries_17_23.png,17,23,forgery,train
signatures/full_forg/forgeries_17_24.png,17,24,forgery,train
signatures/full_org/original_17_1.png,17,1,genuine,train
signatures/full_org/original_17_2.png,17,2,genuine,train
signatures/full_org/original_17_3.png,17,3,genuine,train
signatures/full_org/original_17_4.png,17,4,genuine,train
signatures/full_org/original_17_5.png,17,5,genuine,train
signatures/full_org/original_17_6.png,17,6,genuine,train
signatures/full_org/original_17_7.png,17,7,genuine,train
signatures/full_org/original_17_8.png,17,8,genuine,train
signatures/full_org/original_17_9.png,17,9,genuine,train
signatures/full_org/original_17_10.png,17,10,genuine,train
signatures/full_org/original_17_11.png,17,11,genuine,train
signatures/full_org/original_17_12.png,17,12,genuine,train
signatures/full_org/original_17_13.png,17,13,genuine,train
signatures/full_org/original_17_14.png,17,14,genuine,train
signatures/full_org/original_17_15.png,17,15,genuine,train
signatures/full_org/original_17_16.png,17,16,genuine,train
signatures/full_org/original_17_17.png,17,17,genuine,train
signatures/full_org/original_17_18.png,17,18,genuine,train
signatures/full_org/original_17_19.png,17,19,genuine,train
signatures/full_org/original_17_20.png,17,20,genuine,train
signatures/full_org/original_17_21.png,17,21,genuine,train
signatures/full_org/original_17_22.png,17,22,genuine,train
signatures/full_org/original_17_23.png,17,23,genuine,train
signatures/full_org/original_17_24.png,17,24,genuine,train
signatures/full_forg/forgeries_18_1.png,18,1,forgery,test
signatures/full_forg/forgeries_18_2.png,18,2,forgery,test
signatures/full_forg/forgeries_18_3.png,18,3,forgery,test
signatures/full_forg/forgeries_18_4.png,18,4,forgery,test
signatures/full_forg/forgeries_18_5.png,18,5,forgery,test
signatures/full_forg/forgeries_18_6.png,18,6,forgery,test
signatures/full_forg/forgeries_18_7.png,18,7,forgery,test
signatures/full_forg/forgeries_18_8.png,18,8,forgery,test
signatures/full_forg/forgeries_18_9.png,18,9,forgery,test
signatures/full_forg/forgeries_18_10.png,18,10,forgery,test
signatures/full_forg/forgeries_18_11.png,18,11,forgery,test
signatures/full_forg/forgeries_18_12.png,18,12,forgery,test
signatures/full_forg/forgeries_18_13.png,18,13,forgery,test
signatures/full_forg/forgeries_18_14.png,18,14,forgery,test
signatures/full_forg/forgeries_18_15.png,18,15,forgery,test
signatures/full_forg/forgeries_18_16.png,18,16,forgery,test
signatures/full_forg/forgeries_18_17.png,18,17,forgery,test
signatures/full_forg/forgeries_18_18.png,18,18,forgery,test
signatures/full_forg/forgeries_18_19.png,18,19,forgery,test
signatures/full_forg/forgeries_18_20.png,18,20,forgery,test
signatures/full_forg/forgeries_18_21.png,18,21,forgery,test
signatures/full_forg/forgeries_18_22.png,18,22,forgery,test
signatures/full_forg/forgeries_18_23.png,18,23,forgery,test
signatures/full_forg/forgeries_18_24.png,18,24,forgery,test
signatures/full_org/original_18_1.png,18,1,genuine,test
signatures/full_org/original_18_2.png,18,2,genuine,test
signatures/full_org/original_18_3.png,18,3,genuine,test
signatures/full_org/original_18_4.png,18,4,genuine,test
signatures/full_org/original_18_5.png,18,5,genuine,test
signatures/full_org/original_18_6.png,18,6,genuine,test
signatures/full_org/original_18_7.png,18,7,genuine,test
signatures/full_org/original_18_8.png,18,8,genuine,test
signatures/full_org/original_18_9.png,18,9,genuine,test
signatures/full_org/original_18_10.png,18,10,genuine,test
signatures/full_org/original_18_11.png,18,11,genuine,test
signatures/full_org/original_18_12.png,18,12,genuine,test
signatures/full_org/original_18_13.png,18,13,genuine,test
signatures/full_org/original_18_14.png,18,14,genuine,test
signatures/full_org/original_18_15.png,18,15,genuine,test
signatures/full_org/original_18_16.png,18,16,genuine,test
signatures/full_org/original_18_17.png,18,17,genuine,test
signatures/full_org/original_18_18.png,18,18,genuine,test
signatures/full_org/original_18_19.png,18,19,genuine,test
signatures/full_org/original_18_20.png,18,20,genuine,test
signatures/full_org/original_18_21.png,18,21,genuine,test
signatures/full_org/original_18_22.png,18,22,genuine,test
signatures/full_org/original_18_23.png,18,23,genuine,test
signatures/full_org/original_18_24.png,18,24,genuine,test
signatures/full_forg/forgeries_19_1.png,19,1,forgery,train
signatures/full_forg/forgeries_19_2.png,19,2,forgery,train
signatures/full_forg/forgeries_19_3.png,19,3,forgery,train
signatures/full_forg/forgeries_19_4.png,19,4,forgery,train
signatures/full_forg/forgeries_19_5.png,19,5,forgery,train
signatures/full_forg/forgeries_19_6.png,19,6,forgery,train
signatures/full_forg/forgeries_19_7.png,19,7,forgery,train
signatures/full_forg/forgeries_19_8.png,19,8,forgery,train
signatures/full_forg/forgeries_19_9.png,19,9,forgery,train
signatures/full_forg/forgeries_19_10.png,19,10,forgery,train
signatures/full_forg/forgeries_19_11.png,19,11,forgery,train
signatures/full_forg/forgeries_19_12.png,19,12,forgery,train
signatures/full_forg/forgeries_19_13.png,19,13,forgery,train
signatures/full_forg/forgeries_19_14.png,19,14,forgery,train
signatures/full_forg/forgeries_19_15.png,19,15,forgery,train
signatures/full_forg/forgeries_19_16.png,19,16,forgery,train
signatures/full_forg/forgeries_19_17.png,19,17,forgery,train
signatures/full_forg/forgeries_19_18.png,19,18,forgery,train
signatures/full_forg/forgeries_19_19.png,19,19,forgery,train
signatures/full_forg/forgeries_19_20.png,19,20,forgery,train
signatures/full_forg/forgeries_19_21.png,19,21,forgery,train
signatures/full_forg/forgeries_19_22.png,19,22,forgery,train
signatures/full_forg/forgeries_19_23.png,19,23,forgery,train
signatures/full_forg/forgeries_19_24.png,19,24,forgery,train
signatures/full_org/original_19_1.png,19,1,genuine,train
signatures/full_org/original_19_2.png,19,2,genuine,train
signatures/full_org/original_19_3.png,19,3,genuine,train
signatures/full_org/original_19_4.png,19,4,genuine,train
signatures/full_org/original_19_5.png,19,5,genuine,train
signatures/full_org/original_19_6.png,19,6,genuine,train
signatures/full_org/original_19_7.png,19,7,genuine,train
signatures/full_org/original_19_8.png,19,8,genuine,train
signatures/full_org/original_19_9.png,19,9,genuine,train
signatures/full_org/original_19_10.png,19,10,genuine,train
signatures/full_org/original_19_11.png,19,11,genuine,train
signatures/full_org/original_19_12.png,19,12,genuine,train
signatures/full_org/original_19_13.png,19,13,genuine,train
signatures/full_org/original_19_14.png,19,14,genuine,train
signatures/full_org/original_19_15.png,19,15,genuine,train
signatures/full_org/original_19_16.png,19,16,genuine,train
signatures/full_org/original_19_17.png,19,17,genuine,train
signatures/full_org/original_19_18.png,19,18,genuine,train
signatures/full_org/original_19_19.png,19,19,genuine,train
signatures/full_org/original_19_20.png,19,20,genuine,train
signatures/full_org/original_19_21.png,19,21,genuine,train
signatures/full_org/original_19_22.png,19,22,genuine,train
signatures/full_org/original_19_23.png,19,23,genuine,train
signatures/full_org/original_19_24.png,19,24,genuine,train
signatures/full_forg/forgeries_20_1.png,20,1,forgery,train
signatures/full_forg/forgeries_20_2.png,20,2,forgery,train
signatures/full_forg/forgeries_20_3.png,20,3,forgery,train
signatures/full_forg/forgeries_20_4.png,20,4,forgery,train
signatures/full_forg/forgeries_20_5.png,20,5,forgery,train
signatures/full_forg/forgeries_20_6.png,20,6,forgery,train
signatures/full_forg/forgeries_20_7.png,20,7,forgery,train
signatures/full_forg/forgeries_20_8.png,20,8,forgery,train
signatures/full_forg/forgeries_20_9.png,20,9,forgery,train
signatures/full_forg/forgeries_20_10.png,20,10,forgery,train
signatures/full_forg/forgeries_20_11.png,20,11,forgery,train
signatures/full_forg/forgeries_20_12.png,20,12,forgery,train
signatures/full_forg/forgeries_20_13.png,20,13,forgery,train
signatures/full_forg/forgeries_20_14.png,20,14,forgery,train
signatures/full_forg/forgeries_20_15.png,20,15,forgery,train
signatures/full_forg/forgeries_20_16.png,20,16,forgery,train
signatures/full_forg/forgeries_20_17.png,20,17,forgery,train
signatures/full_forg/forgeries_20_18.png,20,18,forgery,train
signatures/full_forg/forgeries_20_19.png,20,19,forgery,train
signatures/full_forg/forgeries_20_20.png,20,20,forgery,train
signatures/full_forg/forgeries_20_21.png,20,21,forgery,train
signatures/full_forg/forgeries_20_22.png,20,22,forgery,train
signatures/full_forg/forgeries_20_23.png,20,23,forgery,train
signatures/full_forg/forgeries_20_24.png,20,24,forgery,train
signatures/full_org/original_20_1.png,20,1,genuine,train
signatures/full_org/original_20_2.png,20,2,genuine,train
signatures/full_org/original_20_3.png,20,3,genuine,train
signatures/full_org/original_20_4.png,20,4,genuine,train
signatures/full_org/original_20_5.png,20,5,genuine,train
signatures/full_org/original_20_6.png,20,6,genuine,train
signatures/full_org/original_20_7.png,20,7,genuine,train
signatures/full_org/original_20_8.png,20,8,genuine,train
signatures/full_org/original_20_9.png,20,9,genuine,train
signatures/full_org/original_20_10.png,20,10,genuine,train
signatures/full_org/original_20_11.png,20,11,genuine,train
signatures/full_org/original_20_12.png,20,12,genuine,train
signatures/full_org/original_20_13.png,20,13,genuine,train
signatures/full_org/original_20_14.png,20,14,genuine,train
signatures/full_org/original_20_15.png,20,15,genuine,train
signatures/full_org/original_20_16.png,20,16,genuine,train
signatures/full_org/original_20_17.png,20,17,genuine,train
signatures/full_org/original_20_18.png,20,18,genuine,train
signatures/full_org/original_20_19.png,20,19,genuine,train
signatures/full_org/original_20_20.png,20,20,genuine,train
signatures/full_org/original_20_21.png,20,21,genuine,train
signatures/full_org/original_20_22.png,20,22,genuine,train
signatures/full_org/original_20_23.png,20,23,genuine,train
signatures/full_org/original_20_24.png,20,24,genuine,train
signatures/full_forg/forgeries_21_1.png,21,1,forgery,train
signatures/full_forg/forgeries_21_2.png,21,2,forgery,train
signatures/full_forg/forgeries_21_3.png,21,3,forgery,train
signatures/full_forg/forgeries_21_4.png,21,4,forgery,train
signatures/full_forg/forgeries_21_5.png,21,5,forgery,train
signatures/full_forg/forgeries_21_6.png,21,6,forgery,train
signatures/full_forg/forgeries_21_7.png,21,7,forgery,train
signatures/full_forg/forgeries_21_8.png,21,8,forgery,train
signatures/full_forg/forgeries_21_9.png,21,9,forgery,train
signatures/full_forg/forgeries_21_10.png,21,10,forgery,train
signatures/full_forg/forgeries_21_11.png,21,11,forgery,train
signatures/full_forg/forgeries_21_12.png,21,12,forgery,train
signatures/full_forg/forgeries_21_13.png,21,13,forgery,train
signatures/full_forg/forgeries_21_14.png,21,14,forgery,train
signatures/full_forg/forgeries_21_15.png,21,15,forgery,train
signatures/full_forg/forgeries_21_16.png,21,16,forgery,train
signatures/full_forg/forgeries_21_17.png,21,17,forgery,train
signatures/full_forg/forgeries_21_18.png,21,18,forgery,train
signatures/full_forg/forgeries_21_19.png,21,19,forgery,train
signatures/full_forg/forgeries_21_20.png,21,20,forgery,train
signatures/full_forg/forgeries_21_21.png,21,21,forgery,train
signatures/full_forg/forgeries_21_22.png,21,22,forgery,train
signatures/full_forg/forgeries_21_23.png,21,23,forgery,train
signatures/full_forg/forgeries_21_24.png,21,24,forgery,train
signatures/full_org/original_21_1.png,21,1,genuine,train
signatures/full_org/original_21_2.png,21,2,genuine,train
signatures/full_org/original_21_3.png,21,3,genuine,train
signatures/full_org/original_21_4.png,21,4,genuine,train
signatures/full_org/original_21_5.png,21,5,genuine,train
signatures/full_org/original_21_6.png,21,6,genuine,train
signatures/full_org/original_21_7.png,21,7,genuine,train
signatures/full_org/original_21_8.png,21,8,genuine,train
signatures/full_org/original_21_9.png,21,9,genuine,train
signatures/full_org/original_21_10.png,21,10,genuine,train
signatures/full_org/original_21_11.png,21,11,genuine,train
signatures/full_org/original_21_12.png,21,12,genuine,train
